"date","reproduction_rate","metric","mobility_change_from_baseline"
"2020-04-23",1.51,"6",-52
"2020-04-23",1.51,"1",-61
"2020-04-23",1.51,"2",-51
"2020-04-23",1.51,"3",23
"2020-04-24",1.49,"4",-61
"2020-04-24",1.49,"5",-28
"2020-04-24",1.49,"6",-53
"2020-04-24",1.49,"1",-62
"2020-04-24",1.49,"2",-47
"2020-04-24",1.49,"3",24
"2020-04-25",1.47,"4",-62
"2020-04-25",1.47,"5",-27
"2020-04-25",1.47,"6",-55
"2020-04-25",1.47,"1",-58
"2020-04-25",1.47,"2",-31
"2020-04-25",1.47,"3",18
"2020-04-26",1.46,"4",-65
"2020-04-26",1.46,"5",-31
"2020-04-26",1.46,"6",-60
"2020-04-26",1.46,"1",-59
"2020-04-26",1.46,"2",-28
"2020-04-26",1.46,"3",14
"2020-04-27",1.44,"4",-58
"2020-04-27",1.44,"5",-28
"2020-04-27",1.44,"6",-51
"2020-04-27",1.44,"1",-60
"2020-04-27",1.44,"2",-48
"2020-04-27",1.44,"3",22
"2020-04-28",1.43,"4",-58
"2020-04-28",1.43,"5",-28
"2020-04-28",1.43,"6",-50
"2020-04-28",1.43,"1",-61
"2020-04-28",1.43,"2",-50
"2020-04-28",1.43,"3",17
"2020-04-29",1.42,"4",-55
"2020-04-29",1.42,"5",-21
"2020-04-29",1.42,"6",-49
"2020-04-29",1.42,"1",-60
"2020-04-29",1.42,"2",-50
"2020-04-29",1.42,"3",22
"2020-04-30",1.41,"4",-47
"2020-04-30",1.41,"5",-10
"2020-04-30",1.41,"6",-45
"2020-04-30",1.41,"1",-57
"2020-04-30",1.41,"2",-49
"2020-04-30",1.41,"3",20
"2020-05-01",1.4,"4",-61
"2020-05-01",1.4,"5",-22
"2020-05-01",1.4,"6",-54
"2020-05-01",1.4,"1",-67
"2020-05-01",1.4,"2",-63
"2020-05-01",1.4,"3",28
"2020-05-02",1.39,"4",-59
"2020-05-02",1.39,"5",-21
"2020-05-02",1.39,"6",-52
"2020-05-02",1.39,"1",-57
"2020-05-02",1.39,"2",-33
"2020-05-02",1.39,"3",18
"2020-05-03",1.38,"4",-63
"2020-05-03",1.38,"5",-28
"2020-05-03",1.38,"6",-58
"2020-05-03",1.38,"1",-58
"2020-05-03",1.38,"2",-25
"2020-05-03",1.38,"3",13
"2020-05-04",1.37,"4",-54
"2020-05-04",1.37,"5",-22
"2020-05-04",1.37,"6",-47
"2020-05-04",1.37,"1",-59
"2020-05-04",1.37,"2",-47
"2020-05-04",1.37,"3",21
"2020-05-05",1.35,"4",-56
"2020-05-05",1.35,"5",-25
"2020-05-05",1.35,"6",-50
"2020-05-05",1.35,"1",-61
"2020-05-05",1.35,"2",-51
"2020-05-05",1.35,"3",22
"2020-05-06",1.35,"4",-56
"2020-05-06",1.35,"5",-23
"2020-05-06",1.35,"6",-49
"2020-05-06",1.35,"1",-61
"2020-05-06",1.35,"2",-49
"2020-05-06",1.35,"3",22
"2020-05-07",1.34,"4",-56
"2020-05-07",1.34,"5",-22
"2020-05-07",1.34,"6",-50
"2020-05-07",1.34,"1",-62
"2020-05-07",1.34,"2",-50
"2020-05-07",1.34,"3",23
"2020-05-08",1.33,"4",-57
"2020-05-08",1.33,"5",-22
"2020-05-08",1.33,"6",-51
"2020-05-08",1.33,"1",-61
"2020-05-08",1.33,"2",-46
"2020-05-08",1.33,"3",24
"2020-05-09",1.32,"4",-56
"2020-05-09",1.32,"5",-17
"2020-05-09",1.32,"6",-51
"2020-05-09",1.32,"1",-56
"2020-05-09",1.32,"2",-28
"2020-05-09",1.32,"3",17
"2020-05-10",1.31,"4",-59
"2020-05-10",1.31,"5",-24
"2020-05-10",1.31,"6",-56
"2020-05-10",1.31,"1",-57
"2020-05-10",1.31,"2",-14
"2020-05-10",1.31,"3",11
"2020-05-11",1.3,"4",-57
"2020-05-11",1.3,"5",-26
"2020-05-11",1.3,"6",-50
"2020-05-11",1.3,"1",-60
"2020-05-11",1.3,"2",-47
"2020-05-11",1.3,"3",21
"2020-05-12",1.3,"4",-55
"2020-05-12",1.3,"5",-25
"2020-05-12",1.3,"6",-48
"2020-05-12",1.3,"1",-60
"2020-05-12",1.3,"2",-48
"2020-05-12",1.3,"3",21
"2020-05-13",1.29,"4",-55
"2020-05-13",1.29,"5",-23
"2020-05-13",1.29,"6",-48
"2020-05-13",1.29,"1",-61
"2020-05-13",1.29,"2",-48
"2020-05-13",1.29,"3",22
"2020-05-14",1.29,"4",-53
"2020-05-14",1.29,"5",-20
"2020-05-14",1.29,"6",-48
"2020-05-14",1.29,"1",-60
"2020-05-14",1.29,"2",-48
"2020-05-14",1.29,"3",22
"2020-05-15",1.28,"4",-53
"2020-05-15",1.28,"5",-16
"2020-05-15",1.28,"6",-46
"2020-05-15",1.28,"1",-58
"2020-05-15",1.28,"2",-44
"2020-05-15",1.28,"3",23
"2020-05-16",1.28,"4",-55
"2020-05-16",1.28,"5",-16
"2020-05-16",1.28,"6",-49
"2020-05-16",1.28,"1",-53
"2020-05-16",1.28,"2",-26
"2020-05-16",1.28,"3",16
"2020-05-17",1.28,"4",-60
"2020-05-17",1.28,"5",-24
"2020-05-17",1.28,"6",-55
"2020-05-17",1.28,"1",-56
"2020-05-17",1.28,"2",-20
"2020-05-17",1.28,"3",13
"2020-05-18",1.27,"4",-52
"2020-05-18",1.27,"5",-19
"2020-05-18",1.27,"6",-46
"2020-05-18",1.27,"1",-57
"2020-05-18",1.27,"2",-44
"2020-05-18",1.27,"3",20
"2020-05-19",1.27,"4",-53
"2020-05-19",1.27,"5",-21
"2020-05-19",1.27,"6",-45
"2020-05-19",1.27,"1",-58
"2020-05-19",1.27,"2",-46
"2020-05-19",1.27,"3",21
"2020-05-20",1.26,"4",-53
"2020-05-20",1.26,"5",-19
"2020-05-20",1.26,"6",-45
"2020-05-20",1.26,"1",-58
"2020-05-20",1.26,"2",-46
"2020-05-20",1.26,"3",21
"2020-05-21",1.25,"4",-54
"2020-05-21",1.25,"5",-20
"2020-05-21",1.25,"6",-46
"2020-05-21",1.25,"1",-58
"2020-05-21",1.25,"2",-47
"2020-05-21",1.25,"3",22
"2020-05-22",1.25,"4",-56
"2020-05-22",1.25,"5",-20
"2020-05-22",1.25,"6",-47
"2020-05-22",1.25,"1",-58
"2020-05-22",1.25,"2",-42
"2020-05-22",1.25,"3",22
"2020-05-23",1.25,"4",-56
"2020-05-23",1.25,"5",-18
"2020-05-23",1.25,"6",-49
"2020-05-23",1.25,"1",-53
"2020-05-23",1.25,"2",-22
"2020-05-23",1.25,"3",16
"2020-05-24",1.24,"4",-60
"2020-05-24",1.24,"5",-24
"2020-05-24",1.24,"6",-53
"2020-05-24",1.24,"1",-55
"2020-05-24",1.24,"2",-18
"2020-05-24",1.24,"3",13
"2020-05-25",1.23,"4",-53
"2020-05-25",1.23,"5",-19
"2020-05-25",1.23,"6",-44
"2020-05-25",1.23,"1",-56
"2020-05-25",1.23,"2",-43
"2020-05-25",1.23,"3",20
"2020-05-26",1.22,"4",-54
"2020-05-26",1.22,"5",-22
"2020-05-26",1.22,"6",-45
"2020-05-26",1.22,"1",-58
"2020-05-26",1.22,"2",-44
"2020-05-26",1.22,"3",20
"2020-05-27",1.22,"4",-54
"2020-05-27",1.22,"5",-22
"2020-05-27",1.22,"6",-46
"2020-05-27",1.22,"1",-59
"2020-05-27",1.22,"2",-44
"2020-05-27",1.22,"3",21
"2020-05-28",1.21,"4",-53
"2020-05-28",1.21,"5",-19
"2020-05-28",1.21,"6",-46
"2020-05-28",1.21,"1",-58
"2020-05-28",1.21,"2",-44
"2020-05-28",1.21,"3",21
"2020-05-29",1.2,"4",-52
"2020-05-29",1.2,"5",-14
"2020-05-29",1.2,"6",-45
"2020-05-29",1.2,"1",-56
"2020-05-29",1.2,"2",-40
"2020-05-29",1.2,"3",22
"2020-05-30",1.2,"4",-53
"2020-05-30",1.2,"5",-12
"2020-05-30",1.2,"6",-46
"2020-05-30",1.2,"1",-50
"2020-05-30",1.2,"2",-17
"2020-05-30",1.2,"3",14
"2020-05-31",1.19,"4",-57
