"date","reproduction_rate","metric","mobility_change_from_baseline"
"2020-04-20",0.93,"5",-28
"2020-04-20",0.93,"6",-9
"2020-04-20",0.93,"1",-65
"2020-04-20",0.93,"2",-60
"2020-04-20",0.93,"3",24
"2020-04-21",0.9,"4",-66
"2020-04-21",0.9,"5",-22
"2020-04-21",0.9,"6",0
"2020-04-21",0.9,"1",-64
"2020-04-21",0.9,"2",-60
"2020-04-21",0.9,"3",25
"2020-04-22",0.87,"4",-68
"2020-04-22",0.87,"5",-25
"2020-04-22",0.87,"6",-1
"2020-04-22",0.87,"1",-63
"2020-04-22",0.87,"2",-58
"2020-04-22",0.87,"3",23
"2020-04-23",0.84,"4",-67
"2020-04-23",0.84,"5",-19
"2020-04-23",0.84,"6",2
"2020-04-23",0.84,"1",-63
"2020-04-23",0.84,"2",-60
"2020-04-23",0.84,"3",25
"2020-04-24",0.81,"4",-71
"2020-04-24",0.81,"5",-19
"2020-04-24",0.81,"6",-17
"2020-04-24",0.81,"1",-64
"2020-04-24",0.81,"2",-59
"2020-04-24",0.81,"3",28
"2020-04-25",0.78,"4",-75
"2020-04-25",0.78,"5",-28
"2020-04-25",0.78,"6",-25
"2020-04-25",0.78,"1",-58
"2020-04-25",0.78,"2",-39
"2020-04-25",0.78,"3",19
"2020-04-26",0.76,"4",-70
"2020-04-26",0.76,"5",-33
"2020-04-26",0.76,"6",-3
"2020-04-26",0.76,"1",-54
"2020-04-26",0.76,"2",-36
"2020-04-26",0.76,"3",13
"2020-04-27",0.74,"4",-63
"2020-04-27",0.74,"5",-26
"2020-04-27",0.74,"6",4
"2020-04-27",0.74,"1",-62
"2020-04-27",0.74,"2",-58
"2020-04-27",0.74,"3",23
"2020-04-28",0.72,"4",-68
"2020-04-28",0.72,"5",-23
"2020-04-28",0.72,"6",-38
"2020-04-28",0.72,"1",-68
"2020-04-28",0.72,"2",-58
"2020-04-28",0.72,"3",24
"2020-04-29",0.69,"4",-68
"2020-04-29",0.69,"5",-21
"2020-04-29",0.69,"6",-31
"2020-04-29",0.69,"1",-64
"2020-04-29",0.69,"2",-56
"2020-04-29",0.69,"3",23
"2020-04-30",0.67,"4",-60
"2020-04-30",0.67,"5",-1
"2020-04-30",0.67,"6",-28
"2020-04-30",0.67,"1",-64
"2020-04-30",0.67,"2",-57
"2020-04-30",0.67,"3",25
"2020-05-01",0.65,"4",-83
"2020-05-01",0.65,"5",-69
"2020-05-01",0.65,"6",-37
"2020-05-01",0.65,"1",-76
"2020-05-01",0.65,"2",-83
"2020-05-01",0.65,"3",37
"2020-05-02",0.65,"4",-71
"2020-05-02",0.65,"5",-19
"2020-05-02",0.65,"6",-36
"2020-05-02",0.65,"1",-60
"2020-05-02",0.65,"2",-37
"2020-05-02",0.65,"3",19
"2020-05-03",0.65,"4",-69
"2020-05-03",0.65,"5",-36
"2020-05-03",0.65,"6",-13
"2020-05-03",0.65,"1",-55
"2020-05-03",0.65,"2",-33
"2020-05-03",0.65,"3",13
"2020-05-04",0.66,"4",-57
"2020-05-04",0.66,"5",-19
"2020-05-04",0.66,"6",-4
"2020-05-04",0.66,"1",-59
"2020-05-04",0.66,"2",-53
"2020-05-04",0.66,"3",21
"2020-05-05",0.68,"4",-56
"2020-05-05",0.68,"5",-16
"2020-05-05",0.68,"6",17
"2020-05-05",0.68,"1",-58
"2020-05-05",0.68,"2",-53
"2020-05-05",0.68,"3",21
"2020-05-06",0.69,"4",-57
"2020-05-06",0.69,"5",-19
"2020-05-06",0.69,"6",21
"2020-05-06",0.69,"1",-55
"2020-05-06",0.69,"2",-51
"2020-05-06",0.69,"3",19
"2020-05-07",0.71,"4",-57
"2020-05-07",0.71,"5",-13
"2020-05-07",0.71,"6",19
"2020-05-07",0.71,"1",-56
"2020-05-07",0.71,"2",-52
"2020-05-07",0.71,"3",22
"2020-05-08",0.72,"4",-60
"2020-05-08",0.72,"5",-12
"2020-05-08",0.72,"6",11
"2020-05-08",0.72,"1",-56
"2020-05-08",0.72,"2",-51
"2020-05-08",0.72,"3",24
"2020-05-09",0.73,"4",-65
"2020-05-09",0.73,"5",-18
"2020-05-09",0.73,"6",17
"2020-05-09",0.73,"1",-46
"2020-05-09",0.73,"2",-28
"2020-05-09",0.73,"3",15
"2020-05-10",0.73,"4",-62
"2020-05-10",0.73,"5",-25
"2020-05-10",0.73,"6",-39
"2020-05-10",0.73,"1",-51
"2020-05-10",0.73,"2",-17
"2020-05-10",0.73,"3",10
"2020-05-11",0.72,"4",-41
"2020-05-11",0.72,"5",-18
"2020-05-11",0.72,"6",-18
"2020-05-11",0.72,"1",-54
"2020-05-11",0.72,"2",-48
"2020-05-11",0.72,"3",19
